,HGNC ID,Approved symbol,Approved name,Ensembl gene ID,UCSC gene ID
21228,HGNC:29775,MRPS36P5,mitochondrial ribosomal protein S36 pseudogene 5,ENSG00000257927,
21229,HGNC:29776,MRPS36P6,mitochondrial ribosomal protein S36 pseudogene 6,,
21230,HGNC:7234,MRRF,mitochondrial ribosome recycling factor,ENSG00000148187,uc010mwa.4
21231,HGNC:35238,MRRFP1,mitochondrial ribosome recycling factor pseudogene 1,ENSG00000224236,
21232,HGNC:13785,MRS2,magnesium transporter MRS2,ENSG00000124532,uc003neb.5
21233,HGNC:20590,MRS2P1,MRS2 pseudogene 1,ENSG00000250428,
21234,HGNC:33942,MRS2P2,MRS2 pseudogene 2,ENSG00000257802,
21235,HGNC:7236,MRSD,mental retardation-skeletal dysplasia,,
21236,HGNC:33243,MRT4,"mental retardation, non-syndromic, autosomal recessive, 4",,
21237,HGNC:39147,MRT8,"mental retardation, non-syndromic, autosomal recessive, 8",,
21238,HGNC:39148,MRT9,"mental retardation, non-syndromic, autosomal recessive, 9",,
21239,HGNC:39149,MRT10,"mental retardation, non-syndromic, autosomal recessive, 10",,
21240,HGNC:39150,MRT11,"mental retardation, non-syndromic, autosomal recessive, 11",,
21241,HGNC:39153,MRT19,"mental retardation, non-syndromic, autosomal recessive, 19",,
21242,HGNC:39154,MRT20,"mental retardation, non-syndromic, autosomal recessive, 20",,
21243,HGNC:39157,MRT23,"mental retardation, non-syndromic, autosomal recessive, 23",,
21244,HGNC:39158,MRT24,"mental retardation, non-syndromic, autosomal recessive, 24",,
21245,HGNC:39159,MRT25,"mental retardation, non-syndromic, autosomal recessive, 25",,
21246,HGNC:39160,MRT26,"mental retardation, non-syndromic, autosomal recessive, 26",,
21247,HGNC:39162,MRT28,"mental retardation, non-syndromic, autosomal recessive, 28",,
21248,HGNC:14334,MRTFA,myocardin related transcription factor A,ENSG00000196588,uc032qph.2
21249,HGNC:40681,MRTFA-AS1,MRTFA antisense RNA 1,ENSG00000232564,
21250,HGNC:29819,MRTFB,myocardin related transcription factor B,ENSG00000186260,uc010uza.3
21251,HGNC:18477,MRTO4,"MRT4 homolog, ribosome maturation factor",ENSG00000053372,uc001bbs.4
21252,HGNC:7271,MRX4,"mental retardation, X-linked 4",,
21253,HGNC:7282,MRX5,"mental retardation, X-linked 5",,
21254,HGNC:7293,MRX6,"mental retardation, X-linked 6 (Okinawa type)",,
21255,HGNC:7304,MRX7,"mental retardation, X-linked 7",,
21256,HGNC:7311,MRX8,"mental retardation, X-linked 8",,
21257,HGNC:7240,MRX11,"mental retardation, X-linked 11",,
21258,HGNC:7243,MRX14,"mental retardation, X-linked 14",,
21259,HGNC:7244,MRX15,"mental retardation, X-linked 15",,
21260,HGNC:7246,MRX17,"mental retardation, X-linked 17",,
21261,HGNC:7250,MRX20,"mental retardation, X-linked 20",,
21262,HGNC:7253,MRX23,"mental retardation, X-linked 23",,
21263,HGNC:7254,MRX24,"mental retardation, X-linked 24",,
21264,HGNC:7255,MRX25,"mental retardation, X-linked 25",,
21265,HGNC:7256,MRX26,"mental retardation, X-linked 26",,
21266,HGNC:7257,MRX27,"mental retardation, X-linked 27",,
21267,HGNC:7258,MRX28,"mental retardation, X-linked 28",,
21268,HGNC:7262,MRX31,"mental retardation, X-linked 31",,
21269,HGNC:7268,MRX37,"mental retardation, X-linked 37",,
21270,HGNC:7270,MRX39,"mental retardation, X-linked 39",,
21271,HGNC:7272,MRX40,"mental retardation, X-linked 40",,
21272,HGNC:7274,MRX42,"mental retardation, X-linked 42",,
21273,HGNC:7281,MRX49,"mental retardation, X-linked 49",,
21274,HGNC:7284,MRX51,"mental retardation, X-linked 51",,
21275,HGNC:7286,MRX53,"mental retardation, X-linked 53",,
21276,HGNC:7289,MRX56,"mental retardation, X-linked 56",,
21277,HGNC:7290,MRX57,"mental retardation, X-linked 57",,
21278,HGNC:7295,MRX61,"mental retardation, X-linked 61",,
21279,HGNC:7298,MRX64,"mental retardation, X-linked 64",,
21280,HGNC:7300,MRX66,"mental retardation, X-linked 66",,
21281,HGNC:7301,MRX67,"mental retardation, X-linked 67",,
21282,HGNC:7303,MRX69,"mental retardation, X-linked 69",,
21283,HGNC:7305,MRX70,"mental retardation, X-linked 70",,
21284,HGNC:13367,MRX71,"mental retardation, X-linked 71",,
21285,HGNC:7307,MRX73,"mental retardation, X-linked 73",,
21286,HGNC:7309,MRX75,"mental retardation, X-linked 75",,
21287,HGNC:15824,MRX77,"mental retardation, X-linked 77",,
21288,HGNC:18872,MRX80,"mental retardation, X-linked 80",,
21289,HGNC:19301,MRX81,"mental retardation, X-linked 81",,
21290,HGNC:21626,MRX82,"mental retardation, X-linked 82",,
21291,HGNC:20228,MRX84,"mental retardation, X-linked 84",,
21292,HGNC:25212,MRX86,"mental retardation, X-linked 86",,
21293,HGNC:7313,MRXS7,"mental retardation, X-linked, syndromic 7",,
21294,HGNC:13865,MRXS11,"mental retardation, X-linked, syndromic 11",,
21295,HGNC:7314,MS,multiple sclerosis,,
21296,HGNC:7315,MS4A1,membrane spanning 4-domains A1,ENSG00000156738,uc001npq.3
21297,HGNC:7316,MS4A2,membrane spanning 4-domains A2,ENSG00000149534,uc001nop.4
21298,HGNC:7317,MS4A3,membrane spanning 4-domains A3,ENSG00000149516,uc001nom.4
21299,HGNC:13371,MS4A4A,membrane spanning 4-domains A4A,ENSG00000110079,uc001noz.4
21300,HGNC:14284,MS4A4E,membrane spanning 4-domains A4E,ENSG00000214787,uc058btl.1
21301,HGNC:13374,MS4A5,membrane spanning 4-domains A5,ENSG00000166930,uc001npo.3
21302,HGNC:13375,MS4A6A,membrane spanning 4-domains A6A,ENSG00000110077,uc009ymv.4
21303,HGNC:14285,MS4A6E,membrane spanning 4-domains A6E,ENSG00000166926,uc001npd.4
21304,HGNC:13378,MS4A7,membrane spanning 4-domains A7,ENSG00000166927,uc001npf.4
21305,HGNC:13380,MS4A8,membrane spanning 4-domains A8,ENSG00000166959,uc001npv.4
21306,HGNC:13368,MS4A10,membrane spanning 4-domains A10,ENSG00000172689,uc001npz.1
21307,HGNC:13370,MS4A12,membrane spanning 4-domains A12,ENSG00000071203,uc001npr.4
21308,HGNC:16674,MS4A13,membrane spanning 4-domains A13,ENSG00000204979,uc001nps.4
21309,HGNC:30706,MS4A14,membrane spanning 4-domains A14,ENSG00000166928,uc001npj.4
21310,HGNC:28573,MS4A15,membrane spanning 4-domains A15,ENSG00000166961,uc001npx.3
21311,HGNC:37636,MS4A18,membrane spanning 4-domains A18,ENSG00000214782,uc001npw.2
21312,HGNC:53877,MS4A19P,"membrane spanning 4-domains A19, pseudogene",ENSG00000283601,
21313,HGNC:33741,MSANTD1,Myb/SANT DNA binding domain containing 1,ENSG00000188981,uc003ggs.4
21314,HGNC:26266,MSANTD2,Myb/SANT DNA binding domain containing 2,ENSG00000120458,uc001qaz.2
21315,HGNC:39637,MSANTD2P1,Myb/SANT DNA binding domain containing 2 pseudogene 1,ENSG00000231058,
21316,HGNC:23370,MSANTD3,Myb/SANT DNA binding domain containing 3,ENSG00000066697,uc022bla.2
21317,HGNC:38838,MSANTD3-TMEFF1,MSANTD3-TMEFF1 readthrough,ENSG00000251349,uc064uvb.1
21318,HGNC:29383,MSANTD4,Myb/SANT DNA binding domain containing 4 with coiled-coils,ENSG00000170903,uc001piz.3
21319,HGNC:55184,MSANTD5,Myb/SANT DNA binding domain containing 5,ENSG00000285891,
21320,HGNC:7318,MSBP1,minisatellite binding protein 1,,
21321,HGNC:7319,MSBP2,minisatellite binding protein 2,,
21322,HGNC:7321,MSC,musculin,ENSG00000178860,uc003xyx.2
21323,HGNC:48724,MSC-AS1,MSC antisense RNA 1,ENSG00000235531,
21324,HGNC:7322,MSD,microcephaly with spastic diplegia (Paine syndrome),,
21325,HGNC:14907,MSGN1,mesogenin 1,ENSG00000151379,uc010yjt.3
21326,HGNC:7325,MSH2,mutS homolog 2,ENSG00000095002,uc002rvy.3
21327,HGNC:40319,MSH2-OT1,MSH2 overlapping transcript 1,ENSG00000235760,
21328,HGNC:7326,MSH3,mutS homolog 3,ENSG00000113318,uc003kgz.5
21329,HGNC:7327,MSH4,mutS homolog 4,ENSG00000057468,uc001dhd.3
21330,HGNC:7328,MSH5,mutS homolog 5,ENSG00000204410,uc003nww.3
21331,HGNC:41994,MSH5-SAPCD1,MSH5-SAPCD1 readthrough (NMD candidate),ENSG00000255152,uc063uin.1
21332,HGNC:7329,MSH6,mutS homolog 6,ENSG00000116062,uc002rwd.5
21333,HGNC:7330,MSI1,musashi RNA binding protein 1,ENSG00000135097,uc001tye.2
21334,HGNC:18585,MSI2,musashi RNA binding protein 2,ENSG00000153944,uc002iuz.2
21335,HGNC:7331,MSK1,antigen identified by monoclonal antibody AJ9,,
21336,HGNC:7342,MSK2,antigen identified by monoclonal antibody T87,,
21337,HGNC:7353,MSK3,antigen identified by monoclonal antibody M68,,
21338,HGNC:7364,MSK4,antigen identified by monoclonal antibody A123/A127,,
21339,HGNC:7367,MSK7,antigen identified by monoclonal antibody VI,,
21340,HGNC:7369,MSK9,antigen identified by monoclonal antibody K15,,
21341,HGNC:7332,MSK10,antigen identified by monoclonal antibody AJ425,,
21342,HGNC:7333,MSK11,antigen identified by monoclonal antibody SR84,,
21343,HGNC:7335,MSK13,antigen identified by monoclonal antibody Q14,,
21344,HGNC:7336,MSK14,antigen identified by monoclonal antibody JF23,,
21345,HGNC:7337,MSK15,antigen identified by monoclonal antibody SV13,,
21346,HGNC:7339,MSK17,antigen identified by monoclonal antibody F23,,
21347,HGNC:7341,MSK19,antigen identified by monoclonal antibody F8 (glycoprotein 95kDa),,
21348,HGNC:7343,MSK20,antigen identified by monoclonal antibody F10 (glycoprotein 50kDa),,
21349,HGNC:7345,MSK22,antigen identified by monoclonal antibody A124,,
21350,HGNC:7346,MSK23,antigen identified by monoclonal antibody T43,,
21351,HGNC:7347,MSK24,antigen identified by monoclonal antibody NP13,,
21352,HGNC:7348,MSK25,antigen identified by monoclonal antibody MC139,,
21353,HGNC:7349,MSK26,antigen identified by monoclonal antibody K117,,
21354,HGNC:7350,MSK27,antigen identified by monoclonal antibody MG6,,
21355,HGNC:7351,MSK28,antigen identified by monoclonal antibody MG2,,
21356,HGNC:7352,MSK29,antigen identified by monoclonal antibody A42,,
21357,HGNC:7354,MSK30,antigen identified by monoclonal antibody A42,,
21358,HGNC:7355,MSK31,antigen identified by monoclonal antibody SR75,,
21359,HGNC:7356,MSK32,antigen identified by monoclonal antibody K66,,
21360,HGNC:7357,MSK33,antigen identified by monoclonal antibody SR3,,
21361,HGNC:7358,MSK34,antigen identified by monoclonal antibody CNT/6,,
21362,HGNC:7359,MSK35,antigen identified by monoclonal antibody SR27,,
21363,HGNC:7360,MSK36,antigen identified by monoclonal antibody CNT/11,,
21364,HGNC:7361,MSK37,antigen identified by monoclonal antibody S7,,
21365,HGNC:7362,MSK38,antigen identified by monoclonal antibody O5,,
21366,HGNC:7363,MSK39,antigen recognized by monoclonal antibody 5.1H11,,
21367,HGNC:7365,MSK40,antigen identified by monoclonal antibody F35/9,,
21368,HGNC:7366,MSK41,antigen identified by monoclonal antibody E3,,
21369,HGNC:27905,MSL1,MSL complex subunit 1,ENSG00000188895,uc002hua.6
21370,HGNC:25544,MSL2,MSL complex subunit 2,ENSG00000174579,uc003eqx.2
21371,HGNC:7370,MSL3,MSL complex subunit 3,ENSG00000005302,uc004cuw.3
21372,HGNC:17837,MSL3P1,MSL complex subunit 3 pseudogene 1,ENSG00000224287,
21373,HGNC:7371,MSLN,mesothelin,ENSG00000102854,uc002cjt.2
21374,HGNC:14170,MSLNL,mesothelin like,ENSG00000162006,uc059orz.1
21375,HGNC:7372,MSMB,microseminoprotein beta,ENSG00000263639,uc001jiq.5
21376,HGNC:10545,MSMO1,methylsterol monooxygenase 1,ENSG00000052802,uc003ire.4
21377,HGNC:29663,MSMP,"microseminoprotein, prostate associated",ENSG00000215183,uc003zyb.3
21378,HGNC:7373,MSN,moesin,ENSG00000147065,uc064zqh.1
21379,HGNC:7375,MSNL2,moesin-like 2,,
21380,HGNC:7374,MSNP1,moesin pseudogene 1,ENSG00000251593,
21381,HGNC:7376,MSR1,macrophage scavenger receptor 1,ENSG00000038945,uc003wwz.4
21382,HGNC:7377,MSRA,methionine sulfoxide reductase A,ENSG00000175806,uc003wsx.4
21383,HGNC:55400,MSRA-DT,MSRA divergent transcript,ENSG00000260093,
21384,HGNC:14133,MSRB1,methionine sulfoxide reductase B1,ENSG00000198736,uc021tam.2
21385,HGNC:43985,MSRB1P1,methionine sulfoxide reductase B1 pseudogene 1,ENSG00000213926,
21386,HGNC:17061,MSRB2,methionine sulfoxide reductase B2,ENSG00000148450,uc001iro.4
21387,HGNC:27375,MSRB3,methionine sulfoxide reductase B3,ENSG00000174099,uc001ssm.3
21388,HGNC:21000,MSS51,MSS51 mitochondrial translational activator,ENSG00000166343,uc001jud.4
21389,HGNC:7380,MST1,macrophage stimulating 1,ENSG00000173531,uc003cxg.4
21390,HGNC:7390,MST1L,macrophage stimulating 1 like (pseudogene),ENSG00000186715,
21391,HGNC:7383,MST1P2,macrophage stimulating 1 pseudogene 2,ENSG00000186301,
21392,HGNC:7381,MST1R,macrophage stimulating 1 receptor,ENSG00000164078,uc003cxy.5
21393,HGNC:4223,MSTN,myostatin,ENSG00000138379,uc002urp.4
21394,HGNC:29678,MSTO1,misato mitochondrial distribution and morphology regulator 1,ENSG00000125459,uc001fky.5
21395,HGNC:26329,MSTO2P,"misato family member 2, pseudogene",ENSG00000203761,
21396,HGNC:7391,MSX1,msh homeobox 1,ENSG00000163132,uc003gif.4
21397,HGNC:7392,MSX2,msh homeobox 2,ENSG00000120149,uc003mcy.4
21398,HGNC:24976,MSX2P1,msh homeobox 2 pseudogene 1,ENSG00000229590,
21399,HGNC:7409,MT-7SDNA,mitochondrially encoded 7S DNA,,
21400,HGNC:7414,MT-ATP6,mitochondrially encoded ATP synthase membrane subunit 6,ENSG00000198899,uc064xpf.1
21401,HGNC:7415,MT-ATP8,mitochondrially encoded ATP synthase membrane subunit 8,ENSG00000228253,uc064xpe.1
21402,HGNC:7416,MT-ATT,mitochondrially encoded membrane attachment site,,
21403,HGNC:7419,MT-CO1,mitochondrially encoded cytochrome c oxidase I,ENSG00000198804,uc031tga.3
21404,HGNC:7421,MT-CO2,mitochondrially encoded cytochrome c oxidase II,ENSG00000198712,uc064xpd.1
21405,HGNC:7422,MT-CO3,mitochondrially encoded cytochrome c oxidase III,ENSG00000198938,uc064xpg.1
21406,HGNC:7424,MT-CSB1,mitochondrially encoded conserved sequence block I,,
21407,HGNC:7425,MT-CSB2,mitochondrially encoded conserved sequence block II,,
21408,HGNC:7426,MT-CSB3,mitochondrially encoded conserved sequence block III,,
21409,HGNC:7427,MT-CYB,mitochondrially encoded cytochrome b,ENSG00000198727,uc033dmn.2
21410,HGNC:7438,MT-HPR,mitochondrially encoded replication primer,,
21411,HGNC:7439,MT-HSP1,mitochondrially encoded major H-strand promoter,,
21412,HGNC:7440,MT-HSP2,mitochondrially encoded minor H-strand promoter,,
21413,HGNC:50279,MT-LIPCAR,mitochondrially encoded long non-coding cardiac associated RNA,,
21414,HGNC:7447,MT-LSP,mitochondrially encoded L-strand promoter,,
21415,HGNC:7455,MT-ND1,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1,ENSG00000198888,uc064xou.1
21416,HGNC:7456,MT-ND2,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2,ENSG00000198763,uc064xox.1
21417,HGNC:7458,MT-ND3,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3,ENSG00000198840,uc022bqu.3
21418,HGNC:7459,MT-ND4,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4,ENSG00000198886,uc064xpj.1
21419,HGNC:7460,MT-ND4L,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L,ENSG00000212907,uc033dmm.2
21420,HGNC:7461,MT-ND5,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5,ENSG00000198786,uc004cox.6
21421,HGNC:7462,MT-ND6,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6,ENSG00000198695,uc064xpm.1
21422,HGNC:7465,MT-OHR,mitochondrially encoded heavy strand origin of replication,,
21423,HGNC:7466,MT-OLR,mitochondrially encoded light strand origin of replication,,
21424,HGNC:7470,MT-RNR1,mitochondrially encoded 12S rRNA,ENSG00000211459,uc022bqo.3
21425,HGNC:7471,MT-RNR2,mitochondrially encoded 16S rRNA,ENSG00000210082,uc033dmk.2
21426,HGNC:7472,MT-RNR3,mitochondrially encoded 5S-like sequence,,
21427,HGNC:7475,MT-TA,mitochondrially encoded tRNA-Ala (GCN),ENSG00000210127,uc022bqq.2
21428,HGNC:7476,MT-TAS,mitochondrially encoded termination associated sequence,,
21429,HGNC:7477,MT-TC,mitochondrially encoded tRNA-Cys (UGU/C),ENSG00000210140,uc064xoz.1
21430,HGNC:7478,MT-TD,mitochondrially encoded tRNA-Asp (GAU/C),ENSG00000210154,uc064xpc.1
21431,HGNC:7479,MT-TE,mitochondrially encoded tRNA-Glu (GAA/G),ENSG00000210194,uc022bqv.3
21432,HGNC:7480,MT-TER,mitochondrially encoded transcription terminator,,
21433,HGNC:7481,MT-TF,mitochondrially encoded tRNA-Phe (UUU/C),ENSG00000210049,uc064xos.1
21434,HGNC:7482,MT-TFH,mitochondrially encoded transcription factor binding site H,,
21435,HGNC:7483,MT-TFL,mitochondrially encoded transcription factor binding site L,,
21436,HGNC:7484,MT-TFX,mitochondrially encoded transcription factor binding site X,,
21437,HGNC:7485,MT-TFY,mitochondrially encoded transcription factor binding site Y,,
21438,HGNC:7486,MT-TG,mitochondrially encoded tRNA-Gly (GGN),ENSG00000210164,uc064xph.1
21439,HGNC:7487,MT-TH,mitochondrially encoded tRNA-His (CAU/C),ENSG00000210176,uc064xpk.1
21440,HGNC:7488,MT-TI,mitochondrially encoded tRNA-Ile (AUU/C),ENSG00000210100,uc064xov.1
21441,HGNC:7489,MT-TK,mitochondrially encoded tRNA-Lys (AAA/G),ENSG00000210156,uc011mfi.3
21442,HGNC:7490,MT-TL1,mitochondrially encoded tRNA-Leu (UUA/G) 1,ENSG00000209082,uc064xot.1
21443,HGNC:7491,MT-TL2,mitochondrially encoded tRNA-Leu (CUN) 2,ENSG00000210191,uc064xpl.1
21444,HGNC:7492,MT-TM,mitochondrially encoded tRNA-Met (AUA/G),ENSG00000210112,uc064xow.1
21445,HGNC:7493,MT-TN,mitochondrially encoded tRNA-Asn (AAU/C),ENSG00000210135,uc022bqr.2
21446,HGNC:7494,MT-TP,mitochondrially encoded tRNA-Pro (CCN),ENSG00000210196,uc022bqx.2
21447,HGNC:7495,MT-TQ,mitochondrially encoded tRNA-Gln (CAA/G),ENSG00000210107,uc033dml.1
21448,HGNC:7496,MT-TR,mitochondrially encoded tRNA-Arg (CGN),ENSG00000210174,uc064xpi.1
21449,HGNC:7497,MT-TS1,mitochondrially encoded tRNA-Ser (UCN) 1,ENSG00000210151,uc064xpb.1
21450,HGNC:7498,MT-TS2,mitochondrially encoded tRNA-Ser (AGU/C) 2,ENSG00000210184,uc004cow.3
21451,HGNC:7499,MT-TT,mitochondrially encoded tRNA-Thr (ACN),ENSG00000210195,uc064xpn.1
21452,HGNC:7500,MT-TV,mitochondrially encoded tRNA-Val (GUN),ENSG00000210077,uc004cor.2
21453,HGNC:7501,MT-TW,mitochondrially encoded tRNA-Trp (UGA/G),ENSG00000210117,uc064xoy.1
21454,HGNC:7502,MT-TY,mitochondrially encoded tRNA-Tyr (UAU/C),ENSG00000210144,uc064xpa.1
21455,HGNC:7393,MT1A,metallothionein 1A,ENSG00000205362,uc059umh.1
21456,HGNC:7394,MT1B,metallothionein 1B,ENSG00000169688,uc002ejs.3
21457,HGNC:7395,MT1CP,"metallothionein 1C, pseudogene",ENSG00000205360,
21458,HGNC:7396,MT1DP,"metallothionein 1D, pseudogene",ENSG00000205361,
21459,HGNC:7397,MT1E,metallothionein 1E,ENSG00000169715,uc002ejl.5
21460,HGNC:7398,MT1F,metallothionein 1F,ENSG00000198417,uc002ejt.4
21461,HGNC:7399,MT1G,metallothionein 1G,ENSG00000125144,uc002eju.2
21462,HGNC:7400,MT1H,metallothionein 1H,ENSG00000205358,uc002ejw.3
21463,HGNC:31864,MT1HL1,metallothionein 1H like 1,ENSG00000244020,uc001hyk.2
21464,HGNC:7401,MT1IP,"metallothionein 1I, pseudogene",ENSG00000275691,
21465,HGNC:7402,MT1JP,"metallothionein 1J, pseudogene",ENSG00000255986,
21466,HGNC:7404,MT1L,"metallothionein 1L, pseudogene",ENSG00000260549,
21467,HGNC:14296,MT1M,metallothionein 1M,ENSG00000205364,uc002ejn.4
21468,HGNC:23681,MT1P1,metallothionein 1 pseudogene 1,ENSG00000213761,
21469,HGNC:16120,MT1P3,metallothionein 1 pseudogene 3,ENSG00000229230,
21470,HGNC:7405,MT1X,metallothionein 1X,ENSG00000187193,uc002ejy.4
21471,HGNC:7442,MT1XP1,metallothionein 1X pseudogene 1,ENSG00000233929,
21472,HGNC:7406,MT2A,metallothionein 2A,ENSG00000125148,uc002ejh.4
21473,HGNC:7407,MT2P1,metallothionein 2 pseudogene 1,ENSG00000162840,
21474,HGNC:7408,MT3,metallothionein 3,ENSG00000087250,uc002ejf.4
21475,HGNC:18705,MT4,metallothionein 4,ENSG00000102891,uc002eje.1
21476,HGNC:7410,MTA1,metastasis associated 1,ENSG00000182979,uc001yqx.4
21477,HGNC:7411,MTA2,metastasis associated 1 family member 2,ENSG00000149480,uc001ntq.3
21478,HGNC:23784,MTA3,metastasis associated 1 family member 3,ENSG00000057935,uc002rsq.5
21479,HGNC:54535,MTA3P1,MTA3 pseudogene 1,ENSG00000228937,
21480,HGNC:7413,MTAP,methylthioadenosine phosphorylase,ENSG00000099810,uc003zph.4
21481,HGNC:42442,MTAPP1,methylthioadenosine phosphorylase pseudogene 1,ENSG00000243025,
21482,HGNC:42443,MTAPP2,methylthioadenosine phosphorylase pseudogene 2,ENSG00000230077,
21483,HGNC:26189,MTARC1,mitochondrial amidoxime reducing component 1,ENSG00000186205,uc001hms.4
21484,HGNC:26064,MTARC2,mitochondrial amidoxime reducing component 2,ENSG00000117791,uc001hmq.4
21485,HGNC:44575,MTATP6P1,MT-ATP6 pseudogene 1,ENSG00000248527,
21486,HGNC:44576,MTATP6P2,MT-ATP6 pseudogene 2,ENSG00000270307,
21487,HGNC:44577,MTATP6P3,MT-ATP6 pseudogene 3,ENSG00000263483,
21488,HGNC:44578,MTATP6P4,MT-ATP6 pseudogene 4,ENSG00000236590,
21489,HGNC:44579,MTATP6P5,MT-ATP6 pseudogene 5,ENSG00000284167,
21490,HGNC:44580,MTATP6P6,MT-ATP6 pseudogene 6,,
21491,HGNC:44581,MTATP6P7,MT-ATP6 pseudogene 7,ENSG00000232990,
21492,HGNC:44582,MTATP6P8,MT-ATP6 pseudogene 8,ENSG00000283547,
21493,HGNC:44583,MTATP6P9,MT-ATP6 pseudogene 9,ENSG00000248420,
21494,HGNC:52056,MTATP6P10,MT-ATP6 pseudogene 10,ENSG00000283626,
21495,HGNC:52057,MTATP6P11,MT-ATP6 pseudogene 11,ENSG00000228097,
21496,HGNC:52082,MTATP6P12,MT-ATP6 pseudogene 12,,
21497,HGNC:52058,MTATP6P13,MT-ATP6 pseudogene 13,ENSG00000229842,
21498,HGNC:52059,MTATP6P14,MT-ATP6 pseudogene 14,ENSG00000233449,
21499,HGNC:52060,MTATP6P15,MT-ATP6 pseudogene 15,ENSG00000254931,
21500,HGNC:52061,MTATP6P16,MT-ATP6 pseudogene 16,ENSG00000224299,
21501,HGNC:52062,MTATP6P17,MT-ATP6 pseudogene 17,ENSG00000235433,
21502,HGNC:52063,MTATP6P18,MT-ATP6 pseudogene 18,ENSG00000227035,
21503,HGNC:52064,MTATP6P19,MT-ATP6 pseudogene 19,ENSG00000228316,
21504,HGNC:52176,MTATP6P20,MT-ATP6 pseudogene 20,ENSG00000237948,
21505,HGNC:52177,MTATP6P21,MT-ATP6 pseudogene 21,ENSG00000226392,
21506,HGNC:52178,MTATP6P22,MT-ATP6 pseudogene 22,ENSG00000249580,
21507,HGNC:52179,MTATP6P23,MT-ATP6 pseudogene 23,ENSG00000230755,
21508,HGNC:52180,MTATP6P24,MT-ATP6 pseudogene 24,ENSG00000262381,
21509,HGNC:52181,MTATP6P25,MT-ATP6 pseudogene 25,ENSG00000262095,
